stu_id,gender,grade,activity_start,activity_end,type_name,hour,duration,waktu_label
31,Male,65,2025-04-24 12:12:04,2025-04-24 12:33:04,Group Assignment,12,21.0,Siang
31,Male,60,2025-04-24 12:12:04,2025-04-24 12:33:04,Group Assignment,12,21.0,Siang
31,Male,68,2025-04-24 12:12:04,2025-04-24 12:33:04,Group Assignment,12,21.0,Siang
31,Male,96,2025-04-24 12:12:04,2025-04-24 12:33:04,Group Assignment,12,21.0,Siang
31,Male,82,2025-05-02 11:47:07,2025-05-02 12:14:07,Group Assignment,11,27.0,Pagi
31,Male,65,2025-05-02 11:47:07,2025-05-02 12:14:07,Group Assignment,11,27.0,Pagi
31,Male,60,2025-05-02 11:47:07,2025-05-02 12:14:07,Group Assignment,11,27.0,Pagi
31,Male,68,2025-05-02 11:47:07,2025-05-02 12:14:07,Group Assignment,11,27.0,Pagi
31,Male,96,2025-05-02 11:47:07,2025-05-02 12:14:07,Group Assignment,11,27.0,Pagi
31,Male,82,2025-04-25 16:45:07,2025-04-25 17:04:07,Individual Assignment,16,19.0,Siang
31,Male,65,2025-04-25 16:45:07,2025-04-25 17:04:07,Individual Assignment,16,19.0,Siang
31,Male,60,2025-04-25 16:45:07,2025-04-25 17:04:07,Individual Assignment,16,19.0,Siang
31,Male,68,2025-04-25 16:45:07,2025-04-25 17:04:07,Individual Assignment,16,19.0,Siang
31,Male,96,2025-04-25 16:45:07,2025-04-25 17:04:07,Individual Assignment,16,19.0,Siang
31,Male,82,2025-04-25 16:41:07,2025-04-25 16:58:07,Individual Assignment,16,17.0,Siang
31,Male,65,2025-04-25 16:41:07,2025-04-25 16:58:07,Individual Assignment,16,17.0,Siang
31,Male,60,2025-04-25 16:41:07,2025-04-25 16:58:07,Individual Assignment,16,17.0,Siang
31,Male,68,2025-04-25 16:41:07,2025-04-25 16:58:07,Individual Assignment,16,17.0,Siang
31,Male,96,2025-04-25 16:41:07,2025-04-25 16:58:07,Individual Assignment,16,17.0,Siang
32,Female,92,2025-04-24 14:31:51,2025-04-24 14:55:51,Individual Assignment,14,24.0,Siang
32,Female,95,2025-04-24 14:31:51,2025-04-24 14:55:51,Individual Assignment,14,24.0,Siang
32,Female,96,2025-04-24 14:31:51,2025-04-24 14:55:51,Individual Assignment,14,24.0,Siang
32,Female,51,2025-04-24 14:31:51,2025-04-24 14:55:51,Individual Assignment,14,24.0,Siang
32,Female,60,2025-04-24 14:31:51,2025-04-24 14:55:51,Individual Assignment,14,24.0,Siang
32,Female,92,2025-04-24 14:28:51,2025-04-24 14:57:51,Individual Assignment,14,29.0,Siang
32,Female,95,2025-04-24 14:28:51,2025-04-24 14:57:51,Individual Assignment,14,29.0,Siang
32,Female,96,2025-04-24 14:28:51,2025-04-24 14:57:51,Individual Assignment,14,29.0,Siang
32,Female,51,2025-04-24 14:28:51,2025-04-24 14:57:51,Individual Assignment,14,29.0,Siang
32,Female,60,2025-04-24 14:28:51,2025-04-24 14:57:51,Individual Assignment,14,29.0,Siang
32,Female,92,2025-05-04 00:19:00,2025-05-04 00:27:00,Individual Assignment,0,8.0,Malam
32,Female,95,2025-05-04 00:19:00,2025-05-04 00:27:00,Individual Assignment,0,8.0,Malam
32,Female,96,2025-05-04 00:19:00,2025-05-04 00:27:00,Individual Assignment,0,8.0,Malam
32,Female,51,2025-05-04 00:19:00,2025-05-04 00:27:00,Individual Assignment,0,8.0,Malam
32,Female,60,2025-05-04 00:19:00,2025-05-04 00:27:00,Individual Assignment,0,8.0,Malam
32,Female,92,2025-05-04 00:24:00,2025-05-04 00:52:00,Individual Assignment,0,28.0,Malam
32,Female,95,2025-05-04 00:24:00,2025-05-04 00:52:00,Individual Assignment,0,28.0,Malam
32,Female,96,2025-05-04 00:24:00,2025-05-04 00:52:00,Individual Assignment,0,28.0,Malam
32,Female,51,2025-05-04 00:24:00,2025-05-04 00:52:00,Individual Assignment,0,28.0,Malam
32,Female,60,2025-05-04 00:24:00,2025-05-04 00:52:00,Individual Assignment,0,28.0,Malam
32,Female,92,2025-04-22 23:26:54,2025-04-22 23:40:54,Group Assignment,23,14.0,Malam
32,Female,95,2025-04-22 23:26:54,2025-04-22 23:40:54,Group Assignment,23,14.0,Malam
32,Female,96,2025-04-22 23:26:54,2025-04-22 23:40:54,Group Assignment,23,14.0,Malam
32,Female,51,2025-04-22 23:26:54,2025-04-22 23:40:54,Group Assignment,23,14.0,Malam
32,Female,60,2025-04-22 23:26:54,2025-04-22 23:40:54,Group Assignment,23,14.0,Malam
32,Female,92,2025-04-22 23:35:54,2025-04-22 23:52:54,Group Assignment,23,17.0,Malam
32,Female,95,2025-04-22 23:35:54,2025-04-22 23:52:54,Group Assignment,23,17.0,Malam
32,Female,96,2025-04-22 23:35:54,2025-04-22 23:52:54,Group Assignment,23,17.0,Malam
32,Female,51,2025-04-22 23:35:54,2025-04-22 23:52:54,Group Assignment,23,17.0,Malam
32,Female,60,2025-04-22 23:35:54,2025-04-22 23:52:54,Group Assignment,23,17.0,Malam
32,Female,92,2025-04-22 23:31:54,2025-04-22 23:47:54,Group Assignment,23,16.0,Malam
32,Female,95,2025-04-22 23:31:54,2025-04-22 23:47:54,Group Assignment,23,16.0,Malam
32,Female,96,2025-04-22 23:31:54,2025-04-22 23:47:54,Group Assignment,23,16.0,Malam
32,Female,51,2025-04-22 23:31:54,2025-04-22 23:47:54,Group Assignment,23,16.0,Malam
32,Female,60,2025-04-22 23:31:54,2025-04-22 23:47:54,Group Assignment,23,16.0,Malam
32,Female,92,2025-04-28 08:29:42,2025-04-28 08:56:42,Quiz,8,27.0,Pagi
32,Female,95,2025-04-28 08:29:42,2025-04-28 08:56:42,Quiz,8,27.0,Pagi
32,Female,96,2025-04-28 08:29:42,2025-04-28 08:56:42,Quiz,8,27.0,Pagi
32,Female,51,2025-04-28 08:29:42,2025-04-28 08:56:42,Quiz,8,27.0,Pagi
32,Female,60,2025-04-28 08:29:42,2025-04-28 08:56:42,Quiz,8,27.0,Pagi
32,Female,92,2025-04-19 13:38:10,2025-04-19 14:05:10,Forum,13,27.0,Siang
32,Female,95,2025-04-19 13:38:10,2025-04-19 14:05:10,Forum,13,27.0,Siang
32,Female,96,2025-04-19 13:38:10,2025-04-19 14:05:10,Forum,13,27.0,Siang
32,Female,51,2025-04-19 13:38:10,2025-04-19 14:05:10,Forum,13,27.0,Siang
32,Female,60,2025-04-19 13:38:10,2025-04-19 14:05:10,Forum,13,27.0,Siang
32,Female,92,2025-04-19 13:33:10,2025-04-19 13:50:10,Forum,13,17.0,Siang
32,Female,95,2025-04-19 13:33:10,2025-04-19 13:50:10,Forum,13,17.0,Siang
32,Female,96,2025-04-19 13:33:10,2025-04-19 13:50:10,Forum,13,17.0,Siang
32,Female,51,2025-04-19 13:33:10,2025-04-19 13:50:10,Forum,13,17.0,Siang
32,Female,60,2025-04-19 13:33:10,2025-04-19 13:50:10,Forum,13,17.0,Siang
32,Female,92,2025-04-28 16:04:13,2025-04-28 16:19:13,Group Assignment,16,15.0,Siang
32,Female,95,2025-04-28 16:04:13,2025-04-28 16:19:13,Group Assignment,16,15.0,Siang
32,Female,96,2025-04-28 16:04:13,2025-04-28 16:19:13,Group Assignment,16,15.0,Siang
32,Female,51,2025-04-28 16:04:13,2025-04-28 16:19:13,Group Assignment,16,15.0,Siang
32,Female,60,2025-04-28 16:04:13,2025-04-28 16:19:13,Group Assignment,16,15.0,Siang
32,Female,92,2025-04-28 16:10:13,2025-04-28 16:40:13,Group Assignment,16,30.0,Siang
32,Female,95,2025-04-28 16:10:13,2025-04-28 16:40:13,Group Assignment,16,30.0,Siang
32,Female,96,2025-04-28 16:10:13,2025-04-28 16:40:13,Group Assignment,16,30.0,Siang
32,Female,51,2025-04-28 16:10:13,2025-04-28 16:40:13,Group Assignment,16,30.0,Siang
32,Female,60,2025-04-28 16:10:13,2025-04-28 16:40:13,Group Assignment,16,30.0,Siang
32,Female,92,2025-05-05 08:37:09,2025-05-05 08:46:09,Group Assignment,8,9.0,Pagi
32,Female,95,2025-05-05 08:37:09,2025-05-05 08:46:09,Group Assignment,8,9.0,Pagi
32,Female,96,2025-05-05 08:37:09,2025-05-05 08:46:09,Group Assignment,8,9.0,Pagi
32,Female,51,2025-05-05 08:37:09,2025-05-05 08:46:09,Group Assignment,8,9.0,Pagi
32,Female,60,2025-05-05 08:37:09,2025-05-05 08:46:09,Group Assignment,8,9.0,Pagi
32,Female,92,2025-05-05 08:40:09,2025-05-05 09:01:09,Group Assignment,8,21.0,Pagi
32,Female,95,2025-05-05 08:40:09,2025-05-05 09:01:09,Group Assignment,8,21.0,Pagi
32,Female,96,2025-05-05 08:40:09,2025-05-05 09:01:09,Group Assignment,8,21.0,Pagi
32,Female,51,2025-05-05 08:40:09,2025-05-05 09:01:09,Group Assignment,8,21.0,Pagi
32,Female,60,2025-05-05 08:40:09,2025-05-05 09:01:09,Group Assignment,8,21.0,Pagi
32,Female,92,2025-04-20 04:27:10,2025-04-20 04:49:10,Forum,4,22.0,Malam
32,Female,95,2025-04-20 04:27:10,2025-04-20 04:49:10,Forum,4,22.0,Malam
32,Female,96,2025-04-20 04:27:10,2025-04-20 04:49:10,Forum,4,22.0,Malam
32,Female,51,2025-04-20 04:27:10,2025-04-20 04:49:10,Forum,4,22.0,Malam
32,Female,60,2025-04-20 04:27:10,2025-04-20 04:49:10,Forum,4,22.0,Malam
32,Female,92,2025-04-20 04:33:10,2025-04-20 04:49:10,Forum,4,16.0,Malam
32,Female,95,2025-04-20 04:33:10,2025-04-20 04:49:10,Forum,4,16.0,Malam
32,Female,96,2025-04-20 04:33:10,2025-04-20 04:49:10,Forum,4,16.0,Malam
32,Female,51,2025-04-20 04:33:10,2025-04-20 04:49:10,Forum,4,16.0,Malam
32,Female,60,2025-04-20 04:33:10,2025-04-20 04:49:10,Forum,4,16.0,Malam
32,Female,92,2025-04-29 22:32:53,2025-04-29 23:01:53,Individual Assignment,22,29.0,Malam
32,Female,95,2025-04-29 22:32:53,2025-04-29 23:01:53,Individual Assignment,22,29.0,Malam
32,Female,96,2025-04-29 22:32:53,2025-04-29 23:01:53,Individual Assignment,22,29.0,Malam
32,Female,51,2025-04-29 22:32:53,2025-04-29 23:01:53,Individual Assignment,22,29.0,Malam
32,Female,60,2025-04-29 22:32:53,2025-04-29 23:01:53,Individual Assignment,22,29.0,Malam
32,Female,92,2025-05-03 19:31:46,2025-05-03 19:52:46,Group Assignment,19,21.0,Malam
32,Female,95,2025-05-03 19:31:46,2025-05-03 19:52:46,Group Assignment,19,21.0,Malam
32,Female,96,2025-05-03 19:31:46,2025-05-03 19:52:46,Group Assignment,19,21.0,Malam
32,Female,51,2025-05-03 19:31:46,2025-05-03 19:52:46,Group Assignment,19,21.0,Malam
32,Female,60,2025-05-03 19:31:46,2025-05-03 19:52:46,Group Assignment,19,21.0,Malam
32,Female,92,2025-05-03 19:39:46,2025-05-03 20:08:46,Group Assignment,19,29.0,Malam
32,Female,95,2025-05-03 19:39:46,2025-05-03 20:08:46,Group Assignment,19,29.0,Malam
32,Female,96,2025-05-03 19:39:46,2025-05-03 20:08:46,Group Assignment,19,29.0,Malam
32,Female,51,2025-05-03 19:39:46,2025-05-03 20:08:46,Group Assignment,19,29.0,Malam
32,Female,60,2025-05-03 19:39:46,2025-05-03 20:08:46,Group Assignment,19,29.0,Malam
32,Female,92,2025-05-09 09:01:39,2025-05-09 09:30:39,Forum,9,29.0,Pagi
32,Female,95,2025-05-09 09:01:39,2025-05-09 09:30:39,Forum,9,29.0,Pagi
32,Female,96,2025-05-09 09:01:39,2025-05-09 09:30:39,Forum,9,29.0,Pagi
32,Female,51,2025-05-09 09:01:39,2025-05-09 09:30:39,Forum,9,29.0,Pagi
32,Female,60,2025-05-09 09:01:39,2025-05-09 09:30:39,Forum,9,29.0,Pagi
32,Female,92,2025-05-05 17:45:06,2025-05-05 17:56:06,Individual Assignment,17,11.0,Siang
32,Female,95,2025-05-05 17:45:06,2025-05-05 17:56:06,Individual Assignment,17,11.0,Siang
32,Female,96,2025-05-05 17:45:06,2025-05-05 17:56:06,Individual Assignment,17,11.0,Siang
32,Female,51,2025-05-05 17:45:06,2025-05-05 17:56:06,Individual Assignment,17,11.0,Siang
32,Female,60,2025-05-05 17:45:06,2025-05-05 17:56:06,Individual Assignment,17,11.0,Siang
32,Female,92,2025-05-05 17:51:06,2025-05-05 17:58:06,Individual Assignment,17,7.0,Siang
32,Female,95,2025-05-05 17:51:06,2025-05-05 17:58:06,Individual Assignment,17,7.0,Siang
32,Female,96,2025-05-05 17:51:06,2025-05-05 17:58:06,Individual Assignment,17,7.0,Siang
32,Female,51,2025-05-05 17:51:06,2025-05-05 17:58:06,Individual Assignment,17,7.0,Siang
32,Female,60,2025-05-05 17:51:06,2025-05-05 17:58:06,Individual Assignment,17,7.0,Siang
32,Female,92,2025-04-24 12:07:04,2025-04-24 12:33:04,Group Assignment,12,26.0,Siang
32,Female,95,2025-04-24 12:07:04,2025-04-24 12:33:04,Group Assignment,12,26.0,Siang
32,Female,96,2025-04-24 12:07:04,2025-04-24 12:33:04,Group Assignment,12,26.0,Siang
32,Female,51,2025-04-24 12:07:04,2025-04-24 12:33:04,Group Assignment,12,26.0,Siang
32,Female,60,2025-04-24 12:07:04,2025-04-24 12:33:04,Group Assignment,12,26.0,Siang
32,Female,92,2025-04-24 12:04:04,2025-04-24 12:32:04,Group Assignment,12,28.0,Siang
32,Female,95,2025-04-24 12:04:04,2025-04-24 12:32:04,Group Assignment,12,28.0,Siang
32,Female,96,2025-04-24 12:04:04,2025-04-24 12:32:04,Group Assignment,12,28.0,Siang
32,Female,51,2025-04-24 12:04:04,2025-04-24 12:32:04,Group Assignment,12,28.0,Siang
32,Female,60,2025-04-24 12:04:04,2025-04-24 12:32:04,Group Assignment,12,28.0,Siang
32,Female,92,2025-05-02 11:52:07,2025-05-02 11:57:07,Group Assignment,11,5.0,Pagi
32,Female,95,2025-05-02 11:52:07,2025-05-02 11:57:07,Group Assignment,11,5.0,Pagi
32,Female,96,2025-05-02 11:52:07,2025-05-02 11:57:07,Group Assignment,11,5.0,Pagi
32,Female,51,2025-05-02 11:52:07,2025-05-02 11:57:07,Group Assignment,11,5.0,Pagi
32,Female,60,2025-05-02 11:52:07,2025-05-02 11:57:07,Group Assignment,11,5.0,Pagi
32,Female,92,2025-05-02 11:51:07,2025-05-02 12:12:07,Group Assignment,11,21.0,Pagi
32,Female,95,2025-05-02 11:51:07,2025-05-02 12:12:07,Group Assignment,11,21.0,Pagi
32,Female,96,2025-05-02 11:51:07,2025-05-02 12:12:07,Group Assignment,11,21.0,Pagi
32,Female,51,2025-05-02 11:51:07,2025-05-02 12:12:07,Group Assignment,11,21.0,Pagi
32,Female,60,2025-05-02 11:51:07,2025-05-02 12:12:07,Group Assignment,11,21.0,Pagi
32,Female,92,2025-04-25 16:44:07,2025-04-25 17:13:07,Individual Assignment,16,29.0,Siang
32,Female,95,2025-04-25 16:44:07,2025-04-25 17:13:07,Individual Assignment,16,29.0,Siang
32,Female,96,2025-04-25 16:44:07,2025-04-25 17:13:07,Individual Assignment,16,29.0,Siang
32,Female,51,2025-04-25 16:44:07,2025-04-25 17:13:07,Individual Assignment,16,29.0,Siang
32,Female,60,2025-04-25 16:44:07,2025-04-25 17:13:07,Individual Assignment,16,29.0,Siang
32,Female,92,2025-04-25 16:39:07,2025-04-25 16:51:07,Individual Assignment,16,12.0,Siang
32,Female,95,2025-04-25 16:39:07,2025-04-25 16:51:07,Individual Assignment,16,12.0,Siang
32,Female,96,2025-04-25 16:39:07,2025-04-25 16:51:07,Individual Assignment,16,12.0,Siang
32,Female,51,2025-04-25 16:39:07,2025-04-25 16:51:07,Individual Assignment,16,12.0,Siang
32,Female,60,2025-04-25 16:39:07,2025-04-25 16:51:07,Individual Assignment,16,12.0,Siang
32,Female,92,2025-04-25 16:40:07,2025-04-25 16:54:07,Individual Assignment,16,14.0,Siang
32,Female,95,2025-04-25 16:40:07,2025-04-25 16:54:07,Individual Assignment,16,14.0,Siang
32,Female,96,2025-04-25 16:40:07,2025-04-25 16:54:07,Individual Assignment,16,14.0,Siang
32,Female,51,2025-04-25 16:40:07,2025-04-25 16:54:07,Individual Assignment,16,14.0,Siang
32,Female,60,2025-04-25 16:40:07,2025-04-25 16:54:07,Individual Assignment,16,14.0,Siang
33,Female,87,2025-04-24 14:26:51,2025-04-24 14:55:51,Individual Assignment,14,29.0,Siang
33,Female,95,2025-04-24 14:26:51,2025-04-24 14:55:51,Individual Assignment,14,29.0,Siang
33,Female,92,2025-04-24 14:26:51,2025-04-24 14:55:51,Individual Assignment,14,29.0,Siang
33,Female,68,2025-04-24 14:26:51,2025-04-24 14:55:51,Individual Assignment,14,29.0,Siang
33,Female,73,2025-04-24 14:26:51,2025-04-24 14:55:51,Individual Assignment,14,29.0,Siang
33,Female,87,2025-04-24 14:32:51,2025-04-24 14:41:51,Individual Assignment,14,9.0,Siang
33,Female,95,2025-04-24 14:32:51,2025-04-24 14:41:51,Individual Assignment,14,9.0,Siang
33,Female,92,2025-04-24 14:32:51,2025-04-24 14:41:51,Individual Assignment,14,9.0,Siang
33,Female,68,2025-04-24 14:32:51,2025-04-24 14:41:51,Individual Assignment,14,9.0,Siang
33,Female,73,2025-04-24 14:32:51,2025-04-24 14:41:51,Individual Assignment,14,9.0,Siang
33,Female,87,2025-04-24 14:29:51,2025-04-24 14:57:51,Individual Assignment,14,28.0,Siang
33,Female,95,2025-04-24 14:29:51,2025-04-24 14:57:51,Individual Assignment,14,28.0,Siang
33,Female,92,2025-04-24 14:29:51,2025-04-24 14:57:51,Individual Assignment,14,28.0,Siang
33,Female,68,2025-04-24 14:29:51,2025-04-24 14:57:51,Individual Assignment,14,28.0,Siang
33,Female,73,2025-04-24 14:29:51,2025-04-24 14:57:51,Individual Assignment,14,28.0,Siang
33,Female,87,2025-05-04 00:15:00,2025-05-04 00:30:00,Individual Assignment,0,15.0,Malam
33,Female,95,2025-05-04 00:15:00,2025-05-04 00:30:00,Individual Assignment,0,15.0,Malam
33,Female,92,2025-05-04 00:15:00,2025-05-04 00:30:00,Individual Assignment,0,15.0,Malam
33,Female,68,2025-05-04 00:15:00,2025-05-04 00:30:00,Individual Assignment,0,15.0,Malam
33,Female,73,2025-05-04 00:15:00,2025-05-04 00:30:00,Individual Assignment,0,15.0,Malam
33,Female,87,2025-05-04 00:19:00,2025-05-04 00:48:00,Individual Assignment,0,29.0,Malam
33,Female,95,2025-05-04 00:19:00,2025-05-04 00:48:00,Individual Assignment,0,29.0,Malam
33,Female,92,2025-05-04 00:19:00,2025-05-04 00:48:00,Individual Assignment,0,29.0,Malam
33,Female,68,2025-05-04 00:19:00,2025-05-04 00:48:00,Individual Assignment,0,29.0,Malam
33,Female,73,2025-05-04 00:19:00,2025-05-04 00:48:00,Individual Assignment,0,29.0,Malam
33,Female,87,2025-04-22 23:28:54,2025-04-22 23:46:54,Group Assignment,23,18.0,Malam
33,Female,95,2025-04-22 23:28:54,2025-04-22 23:46:54,Group Assignment,23,18.0,Malam
33,Female,92,2025-04-22 23:28:54,2025-04-22 23:46:54,Group Assignment,23,18.0,Malam
33,Female,68,2025-04-22 23:28:54,2025-04-22 23:46:54,Group Assignment,23,18.0,Malam
33,Female,73,2025-04-22 23:28:54,2025-04-22 23:46:54,Group Assignment,23,18.0,Malam
33,Female,87,2025-04-28 08:29:42,2025-04-28 08:44:42,Quiz,8,15.0,Pagi
33,Female,95,2025-04-28 08:29:42,2025-04-28 08:44:42,Quiz,8,15.0,Pagi
33,Female,92,2025-04-28 08:29:42,2025-04-28 08:44:42,Quiz,8,15.0,Pagi
33,Female,68,2025-04-28 08:29:42,2025-04-28 08:44:42,Quiz,8,15.0,Pagi
33,Female,73,2025-04-28 08:29:42,2025-04-28 08:44:42,Quiz,8,15.0,Pagi
33,Female,87,2025-04-28 08:30:42,2025-04-28 08:38:42,Quiz,8,8.0,Pagi
33,Female,95,2025-04-28 08:30:42,2025-04-28 08:38:42,Quiz,8,8.0,Pagi
33,Female,92,2025-04-28 08:30:42,2025-04-28 08:38:42,Quiz,8,8.0,Pagi
33,Female,68,2025-04-28 08:30:42,2025-04-28 08:38:42,Quiz,8,8.0,Pagi
33,Female,73,2025-04-28 08:30:42,2025-04-28 08:38:42,Quiz,8,8.0,Pagi
33,Female,87,2025-04-19 13:33:10,2025-04-19 14:03:10,Forum,13,30.0,Siang
33,Female,95,2025-04-19 13:33:10,2025-04-19 14:03:10,Forum,13,30.0,Siang
33,Female,92,2025-04-19 13:33:10,2025-04-19 14:03:10,Forum,13,30.0,Siang
33,Female,68,2025-04-19 13:33:10,2025-04-19 14:03:10,Forum,13,30.0,Siang
33,Female,73,2025-04-19 13:33:10,2025-04-19 14:03:10,Forum,13,30.0,Siang
33,Female,87,2025-04-19 13:36:10,2025-04-19 13:54:10,Forum,13,18.0,Siang
33,Female,95,2025-04-19 13:36:10,2025-04-19 13:54:10,Forum,13,18.0,Siang
33,Female,92,2025-04-19 13:36:10,2025-04-19 13:54:10,Forum,13,18.0,Siang
33,Female,68,2025-04-19 13:36:10,2025-04-19 13:54:10,Forum,13,18.0,Siang
33,Female,73,2025-04-19 13:36:10,2025-04-19 13:54:10,Forum,13,18.0,Siang
33,Female,87,2025-04-19 13:37:10,2025-04-19 13:47:10,Forum,13,10.0,Siang
33,Female,95,2025-04-19 13:37:10,2025-04-19 13:47:10,Forum,13,10.0,Siang
33,Female,92,2025-04-19 13:37:10,2025-04-19 13:47:10,Forum,13,10.0,Siang
33,Female,68,2025-04-19 13:37:10,2025-04-19 13:47:10,Forum,13,10.0,Siang
33,Female,73,2025-04-19 13:37:10,2025-04-19 13:47:10,Forum,13,10.0,Siang
33,Female,87,2025-04-28 16:02:13,2025-04-28 16:16:13,Group Assignment,16,14.0,Siang
33,Female,95,2025-04-28 16:02:13,2025-04-28 16:16:13,Group Assignment,16,14.0,Siang
33,Female,92,2025-04-28 16:02:13,2025-04-28 16:16:13,Group Assignment,16,14.0,Siang
33,Female,68,2025-04-28 16:02:13,2025-04-28 16:16:13,Group Assignment,16,14.0,Siang
33,Female,73,2025-04-28 16:02:13,2025-04-28 16:16:13,Group Assignment,16,14.0,Siang
33,Female,87,2025-05-05 08:35:09,2025-05-05 08:59:09,Group Assignment,8,24.0,Pagi
33,Female,95,2025-05-05 08:35:09,2025-05-05 08:59:09,Group Assignment,8,24.0,Pagi
33,Female,92,2025-05-05 08:35:09,2025-05-05 08:59:09,Group Assignment,8,24.0,Pagi
33,Female,68,2025-05-05 08:35:09,2025-05-05 08:59:09,Group Assignment,8,24.0,Pagi
33,Female,73,2025-05-05 08:35:09,2025-05-05 08:59:09,Group Assignment,8,24.0,Pagi
33,Female,87,2025-04-20 04:23:10,2025-04-20 04:34:10,Forum,4,11.0,Malam
33,Female,95,2025-04-20 04:23:10,2025-04-20 04:34:10,Forum,4,11.0,Malam
33,Female,92,2025-04-20 04:23:10,2025-04-20 04:34:10,Forum,4,11.0,Malam
33,Female,68,2025-04-20 04:23:10,2025-04-20 04:34:10,Forum,4,11.0,Malam
33,Female,73,2025-04-20 04:23:10,2025-04-20 04:34:10,Forum,4,11.0,Malam
33,Female,87,2025-04-29 22:33:53,2025-04-29 22:40:53,Individual Assignment,22,7.0,Malam
33,Female,95,2025-04-29 22:33:53,2025-04-29 22:40:53,Individual Assignment,22,7.0,Malam
33,Female,92,2025-04-29 22:33:53,2025-04-29 22:40:53,Individual Assignment,22,7.0,Malam
33,Female,68,2025-04-29 22:33:53,2025-04-29 22:40:53,Individual Assignment,22,7.0,Malam
33,Female,73,2025-04-29 22:33:53,2025-04-29 22:40:53,Individual Assignment,22,7.0,Malam
33,Female,87,2025-05-03 19:33:46,2025-05-03 20:03:46,Group Assignment,19,30.0,Malam
33,Female,95,2025-05-03 19:33:46,2025-05-03 20:03:46,Group Assignment,19,30.0,Malam
33,Female,92,2025-05-03 19:33:46,2025-05-03 20:03:46,Group Assignment,19,30.0,Malam
33,Female,68,2025-05-03 19:33:46,2025-05-03 20:03:46,Group Assignment,19,30.0,Malam
33,Female,73,2025-05-03 19:33:46,2025-05-03 20:03:46,Group Assignment,19,30.0,Malam
33,Female,87,2025-05-03 19:32:46,2025-05-03 19:57:46,Group Assignment,19,25.0,Malam
33,Female,95,2025-05-03 19:32:46,2025-05-03 19:57:46,Group Assignment,19,25.0,Malam
33,Female,92,2025-05-03 19:32:46,2025-05-03 19:57:46,Group Assignment,19,25.0,Malam
33,Female,68,2025-05-03 19:32:46,2025-05-03 19:57:46,Group Assignment,19,25.0,Malam
33,Female,73,2025-05-03 19:32:46,2025-05-03 19:57:46,Group Assignment,19,25.0,Malam
33,Female,87,2025-05-03 19:29:46,2025-05-03 19:36:46,Group Assignment,19,7.0,Malam
33,Female,95,2025-05-03 19:29:46,2025-05-03 19:36:46,Group Assignment,19,7.0,Malam
33,Female,92,2025-05-03 19:29:46,2025-05-03 19:36:46,Group Assignment,19,7.0,Malam
33,Female,68,2025-05-03 19:29:46,2025-05-03 19:36:46,Group Assignment,19,7.0,Malam
33,Female,73,2025-05-03 19:29:46,2025-05-03 19:36:46,Group Assignment,19,7.0,Malam
33,Female,87,2025-05-09 09:08:39,2025-05-09 09:38:39,Forum,9,30.0,Pagi
33,Female,95,2025-05-09 09:08:39,2025-05-09 09:38:39,Forum,9,30.0,Pagi
33,Female,92,2025-05-09 09:08:39,2025-05-09 09:38:39,Forum,9,30.0,Pagi
33,Female,68,2025-05-09 09:08:39,2025-05-09 09:38:39,Forum,9,30.0,Pagi
33,Female,73,2025-05-09 09:08:39,2025-05-09 09:38:39,Forum,9,30.0,Pagi
33,Female,87,2025-05-05 17:48:06,2025-05-05 18:01:06,Individual Assignment,17,13.0,Siang
33,Female,95,2025-05-05 17:48:06,2025-05-05 18:01:06,Individual Assignment,17,13.0,Siang
33,Female,92,2025-05-05 17:48:06,2025-05-05 18:01:06,Individual Assignment,17,13.0,Siang
33,Female,68,2025-05-05 17:48:06,2025-05-05 18:01:06,Individual Assignment,17,13.0,Siang
33,Female,73,2025-05-05 17:48:06,2025-05-05 18:01:06,Individual Assignment,17,13.0,Siang
33,Female,87,2025-04-24 12:07:04,2025-04-24 12:26:04,Group Assignment,12,19.0,Siang
33,Female,95,2025-04-24 12:07:04,2025-04-24 12:26:04,Group Assignment,12,19.0,Siang
33,Female,92,2025-04-24 12:07:04,2025-04-24 12:26:04,Group Assignment,12,19.0,Siang
33,Female,68,2025-04-24 12:07:04,2025-04-24 12:26:04,Group Assignment,12,19.0,Siang
33,Female,73,2025-04-24 12:07:04,2025-04-24 12:26:04,Group Assignment,12,19.0,Siang
33,Female,87,2025-04-24 12:06:04,2025-04-24 12:16:04,Group Assignment,12,10.0,Siang
33,Female,95,2025-04-24 12:06:04,2025-04-24 12:16:04,Group Assignment,12,10.0,Siang
33,Female,92,2025-04-24 12:06:04,2025-04-24 12:16:04,Group Assignment,12,10.0,Siang
33,Female,68,2025-04-24 12:06:04,2025-04-24 12:16:04,Group Assignment,12,10.0,Siang
33,Female,73,2025-04-24 12:06:04,2025-04-24 12:16:04,Group Assignment,12,10.0,Siang
33,Female,87,2025-04-24 12:09:04,2025-04-24 12:20:04,Group Assignment,12,11.0,Siang
33,Female,95,2025-04-24 12:09:04,2025-04-24 12:20:04,Group Assignment,12,11.0,Siang
33,Female,92,2025-04-24 12:09:04,2025-04-24 12:20:04,Group Assignment,12,11.0,Siang
33,Female,68,2025-04-24 12:09:04,2025-04-24 12:20:04,Group Assignment,12,11.0,Siang
33,Female,73,2025-04-24 12:09:04,2025-04-24 12:20:04,Group Assignment,12,11.0,Siang
