stu_id,gender,grade,activity_start,activity_end,type_name
19,Female,52,2025-04-25 16:45:07,2025-04-25 16:55:07,Individual Assignment
19,Female,83,2025-04-25 16:42:07,2025-04-25 16:49:07,Individual Assignment
19,Female,61,2025-04-25 16:42:07,2025-04-25 16:49:07,Individual Assignment
19,Female,96,2025-04-25 16:42:07,2025-04-25 16:49:07,Individual Assignment
19,Female,63,2025-04-25 16:42:07,2025-04-25 16:49:07,Individual Assignment
19,Female,52,2025-04-25 16:42:07,2025-04-25 16:49:07,Individual Assignment
19,Female,83,2025-04-25 16:47:07,2025-04-25 17:09:07,Individual Assignment
19,Female,61,2025-04-25 16:47:07,2025-04-25 17:09:07,Individual Assignment
19,Female,96,2025-04-25 16:47:07,2025-04-25 17:09:07,Individual Assignment
19,Female,63,2025-04-25 16:47:07,2025-04-25 17:09:07,Individual Assignment
19,Female,52,2025-04-25 16:47:07,2025-04-25 17:09:07,Individual Assignment
20,Female,75,2025-04-24 14:26:51,2025-04-24 14:47:51,Individual Assignment
20,Female,88,2025-04-24 14:26:51,2025-04-24 14:47:51,Individual Assignment
20,Female,83,2025-04-24 14:26:51,2025-04-24 14:47:51,Individual Assignment
20,Female,74,2025-04-24 14:26:51,2025-04-24 14:47:51,Individual Assignment
20,Female,69,2025-04-24 14:26:51,2025-04-24 14:47:51,Individual Assignment
20,Female,75,2025-04-24 14:28:51,2025-04-24 14:51:51,Individual Assignment
20,Female,88,2025-04-24 14:28:51,2025-04-24 14:51:51,Individual Assignment
20,Female,83,2025-04-24 14:28:51,2025-04-24 14:51:51,Individual Assignment
20,Female,74,2025-04-24 14:28:51,2025-04-24 14:51:51,Individual Assignment
20,Female,69,2025-04-24 14:28:51,2025-04-24 14:51:51,Individual Assignment
20,Female,75,2025-05-04 00:17:00,2025-05-04 00:42:00,Individual Assignment
20,Female,88,2025-05-04 00:17:00,2025-05-04 00:42:00,Individual Assignment
20,Female,83,2025-05-04 00:17:00,2025-05-04 00:42:00,Individual Assignment
20,Female,74,2025-05-04 00:17:00,2025-05-04 00:42:00,Individual Assignment
20,Female,69,2025-05-04 00:17:00,2025-05-04 00:42:00,Individual Assignment
20,Female,75,2025-04-22 23:27:54,2025-04-22 23:40:54,Group Assignment
20,Female,88,2025-04-22 23:27:54,2025-04-22 23:40:54,Group Assignment
20,Female,83,2025-04-22 23:27:54,2025-04-22 23:40:54,Group Assignment
20,Female,74,2025-04-22 23:27:54,2025-04-22 23:40:54,Group Assignment
20,Female,69,2025-04-22 23:27:54,2025-04-22 23:40:54,Group Assignment
20,Female,75,2025-04-28 08:35:42,2025-04-28 08:52:42,Quiz
20,Female,88,2025-04-28 08:35:42,2025-04-28 08:52:42,Quiz
20,Female,83,2025-04-28 08:35:42,2025-04-28 08:52:42,Quiz
20,Female,74,2025-04-28 08:35:42,2025-04-28 08:52:42,Quiz
20,Female,69,2025-04-28 08:35:42,2025-04-28 08:52:42,Quiz
20,Female,75,2025-04-28 08:33:42,2025-04-28 08:47:42,Quiz
20,Female,88,2025-04-28 08:33:42,2025-04-28 08:47:42,Quiz
20,Female,83,2025-04-28 08:33:42,2025-04-28 08:47:42,Quiz
20,Female,74,2025-04-28 08:33:42,2025-04-28 08:47:42,Quiz
20,Female,69,2025-04-28 08:33:42,2025-04-28 08:47:42,Quiz
20,Female,75,2025-04-19 13:37:10,2025-04-19 14:01:10,Forum
20,Female,88,2025-04-19 13:37:10,2025-04-19 14:01:10,Forum
20,Female,83,2025-04-19 13:37:10,2025-04-19 14:01:10,Forum
20,Female,74,2025-04-19 13:37:10,2025-04-19 14:01:10,Forum
20,Female,69,2025-04-19 13:37:10,2025-04-19 14:01:10,Forum
20,Female,75,2025-04-28 16:02:13,2025-04-28 16:29:13,Group Assignment
20,Female,88,2025-04-28 16:02:13,2025-04-28 16:29:13,Group Assignment
20,Female,83,2025-04-28 16:02:13,2025-04-28 16:29:13,Group Assignment
20,Female,74,2025-04-28 16:02:13,2025-04-28 16:29:13,Group Assignment
20,Female,69,2025-04-28 16:02:13,2025-04-28 16:29:13,Group Assignment
20,Female,75,2025-04-28 16:04:13,2025-04-28 16:12:13,Group Assignment
20,Female,88,2025-04-28 16:04:13,2025-04-28 16:12:13,Group Assignment
20,Female,83,2025-04-28 16:04:13,2025-04-28 16:12:13,Group Assignment
20,Female,74,2025-04-28 16:04:13,2025-04-28 16:12:13,Group Assignment
20,Female,69,2025-04-28 16:04:13,2025-04-28 16:12:13,Group Assignment
20,Female,75,2025-05-05 08:39:09,2025-05-05 08:49:09,Group Assignment
20,Female,88,2025-05-05 08:39:09,2025-05-05 08:49:09,Group Assignment
20,Female,83,2025-05-05 08:39:09,2025-05-05 08:49:09,Group Assignment
20,Female,74,2025-05-05 08:39:09,2025-05-05 08:49:09,Group Assignment
20,Female,69,2025-05-05 08:39:09,2025-05-05 08:49:09,Group Assignment
20,Female,75,2025-05-05 08:31:09,2025-05-05 08:59:09,Group Assignment
20,Female,88,2025-05-05 08:31:09,2025-05-05 08:59:09,Group Assignment
20,Female,83,2025-05-05 08:31:09,2025-05-05 08:59:09,Group Assignment
20,Female,74,2025-05-05 08:31:09,2025-05-05 08:59:09,Group Assignment
20,Female,69,2025-05-05 08:31:09,2025-05-05 08:59:09,Group Assignment
20,Female,75,2025-05-05 08:36:09,2025-05-05 08:49:09,Group Assignment
20,Female,88,2025-05-05 08:36:09,2025-05-05 08:49:09,Group Assignment
20,Female,83,2025-05-05 08:36:09,2025-05-05 08:49:09,Group Assignment
20,Female,74,2025-05-05 08:36:09,2025-05-05 08:49:09,Group Assignment
20,Female,69,2025-05-05 08:36:09,2025-05-05 08:49:09,Group Assignment
20,Female,75,2025-04-20 04:30:10,2025-04-20 04:55:10,Forum
20,Female,88,2025-04-20 04:30:10,2025-04-20 04:55:10,Forum
20,Female,83,2025-04-20 04:30:10,2025-04-20 04:55:10,Forum
20,Female,74,2025-04-20 04:30:10,2025-04-20 04:55:10,Forum
20,Female,69,2025-04-20 04:30:10,2025-04-20 04:55:10,Forum
20,Female,75,2025-04-20 04:28:10,2025-04-20 04:42:10,Forum
20,Female,88,2025-04-20 04:28:10,2025-04-20 04:42:10,Forum
20,Female,83,2025-04-20 04:28:10,2025-04-20 04:42:10,Forum
20,Female,74,2025-04-20 04:28:10,2025-04-20 04:42:10,Forum
20,Female,69,2025-04-20 04:28:10,2025-04-20 04:42:10,Forum
20,Female,75,2025-04-29 22:35:53,2025-04-29 22:52:53,Individual Assignment
20,Female,88,2025-04-29 22:35:53,2025-04-29 22:52:53,Individual Assignment
20,Female,83,2025-04-29 22:35:53,2025-04-29 22:52:53,Individual Assignment
20,Female,74,2025-04-29 22:35:53,2025-04-29 22:52:53,Individual Assignment
20,Female,69,2025-04-29 22:35:53,2025-04-29 22:52:53,Individual Assignment
20,Female,75,2025-04-29 22:36:53,2025-04-29 22:49:53,Individual Assignment
20,Female,88,2025-04-29 22:36:53,2025-04-29 22:49:53,Individual Assignment
20,Female,83,2025-04-29 22:36:53,2025-04-29 22:49:53,Individual Assignment
20,Female,74,2025-04-29 22:36:53,2025-04-29 22:49:53,Individual Assignment
20,Female,69,2025-04-29 22:36:53,2025-04-29 22:49:53,Individual Assignment
20,Female,75,2025-04-29 22:33:53,2025-04-29 22:49:53,Individual Assignment
20,Female,88,2025-04-29 22:33:53,2025-04-29 22:49:53,Individual Assignment
20,Female,83,2025-04-29 22:33:53,2025-04-29 22:49:53,Individual Assignment
20,Female,74,2025-04-29 22:33:53,2025-04-29 22:49:53,Individual Assignment
20,Female,69,2025-04-29 22:33:53,2025-04-29 22:49:53,Individual Assignment
20,Female,75,2025-05-03 19:35:46,2025-05-03 20:03:46,Group Assignment
20,Female,88,2025-05-03 19:35:46,2025-05-03 20:03:46,Group Assignment
20,Female,83,2025-05-03 19:35:46,2025-05-03 20:03:46,Group Assignment
20,Female,74,2025-05-03 19:35:46,2025-05-03 20:03:46,Group Assignment
20,Female,69,2025-05-03 19:35:46,2025-05-03 20:03:46,Group Assignment
20,Female,75,2025-05-09 09:08:39,2025-05-09 09:28:39,Forum
20,Female,88,2025-05-09 09:08:39,2025-05-09 09:28:39,Forum
20,Female,83,2025-05-09 09:08:39,2025-05-09 09:28:39,Forum
20,Female,74,2025-05-09 09:08:39,2025-05-09 09:28:39,Forum
20,Female,69,2025-05-09 09:08:39,2025-05-09 09:28:39,Forum
20,Female,75,2025-05-09 09:04:39,2025-05-09 09:34:39,Forum
20,Female,88,2025-05-09 09:04:39,2025-05-09 09:34:39,Forum
20,Female,83,2025-05-09 09:04:39,2025-05-09 09:34:39,Forum
20,Female,74,2025-05-09 09:04:39,2025-05-09 09:34:39,Forum
20,Female,69,2025-05-09 09:04:39,2025-05-09 09:34:39,Forum
20,Female,75,2025-05-05 17:47:06,2025-05-05 18:16:06,Individual Assignment
20,Female,88,2025-05-05 17:47:06,2025-05-05 18:16:06,Individual Assignment
20,Female,83,2025-05-05 17:47:06,2025-05-05 18:16:06,Individual Assignment
20,Female,74,2025-05-05 17:47:06,2025-05-05 18:16:06,Individual Assignment
20,Female,69,2025-05-05 17:47:06,2025-05-05 18:16:06,Individual Assignment
20,Female,75,2025-05-05 17:42:06,2025-05-05 18:00:06,Individual Assignment
20,Female,88,2025-05-05 17:42:06,2025-05-05 18:00:06,Individual Assignment
20,Female,83,2025-05-05 17:42:06,2025-05-05 18:00:06,Individual Assignment
20,Female,74,2025-05-05 17:42:06,2025-05-05 18:00:06,Individual Assignment
20,Female,69,2025-05-05 17:42:06,2025-05-05 18:00:06,Individual Assignment
20,Female,75,2025-04-24 12:05:04,2025-04-24 12:29:04,Group Assignment
20,Female,88,2025-04-24 12:05:04,2025-04-24 12:29:04,Group Assignment
20,Female,83,2025-04-24 12:05:04,2025-04-24 12:29:04,Group Assignment
20,Female,74,2025-04-24 12:05:04,2025-04-24 12:29:04,Group Assignment
20,Female,69,2025-04-24 12:05:04,2025-04-24 12:29:04,Group Assignment
20,Female,75,2025-04-24 12:03:04,2025-04-24 12:19:04,Group Assignment
20,Female,88,2025-04-24 12:03:04,2025-04-24 12:19:04,Group Assignment
20,Female,83,2025-04-24 12:03:04,2025-04-24 12:19:04,Group Assignment
20,Female,74,2025-04-24 12:03:04,2025-04-24 12:19:04,Group Assignment
20,Female,69,2025-04-24 12:03:04,2025-04-24 12:19:04,Group Assignment
20,Female,75,2025-05-02 11:50:07,2025-05-02 12:06:07,Group Assignment
20,Female,88,2025-05-02 11:50:07,2025-05-02 12:06:07,Group Assignment
20,Female,83,2025-05-02 11:50:07,2025-05-02 12:06:07,Group Assignment
20,Female,74,2025-05-02 11:50:07,2025-05-02 12:06:07,Group Assignment
20,Female,69,2025-05-02 11:50:07,2025-05-02 12:06:07,Group Assignment
20,Female,75,2025-04-25 16:45:07,2025-04-25 17:00:07,Individual Assignment
20,Female,88,2025-04-25 16:45:07,2025-04-25 17:00:07,Individual Assignment
20,Female,83,2025-04-25 16:45:07,2025-04-25 17:00:07,Individual Assignment
20,Female,74,2025-04-25 16:45:07,2025-04-25 17:00:07,Individual Assignment
20,Female,69,2025-04-25 16:45:07,2025-04-25 17:00:07,Individual Assignment
21,Female,76,2025-04-24 14:27:51,2025-04-24 14:48:51,Individual Assignment
21,Female,99,2025-04-24 14:27:51,2025-04-24 14:48:51,Individual Assignment
21,Female,70,2025-04-24 14:27:51,2025-04-24 14:48:51,Individual Assignment
21,Female,57,2025-04-24 14:27:51,2025-04-24 14:48:51,Individual Assignment
21,Female,60,2025-04-24 14:27:51,2025-04-24 14:48:51,Individual Assignment
21,Female,76,2025-05-04 00:22:00,2025-05-04 00:49:00,Individual Assignment
21,Female,99,2025-05-04 00:22:00,2025-05-04 00:49:00,Individual Assignment
21,Female,70,2025-05-04 00:22:00,2025-05-04 00:49:00,Individual Assignment
21,Female,57,2025-05-04 00:22:00,2025-05-04 00:49:00,Individual Assignment
21,Female,60,2025-05-04 00:22:00,2025-05-04 00:49:00,Individual Assignment
21,Female,76,2025-05-04 00:18:00,2025-05-04 00:43:00,Individual Assignment
21,Female,99,2025-05-04 00:18:00,2025-05-04 00:43:00,Individual Assignment
21,Female,70,2025-05-04 00:18:00,2025-05-04 00:43:00,Individual Assignment
21,Female,57,2025-05-04 00:18:00,2025-05-04 00:43:00,Individual Assignment
21,Female,60,2025-05-04 00:18:00,2025-05-04 00:43:00,Individual Assignment
21,Female,76,2025-04-22 23:25:54,2025-04-22 23:47:54,Group Assignment
21,Female,99,2025-04-22 23:25:54,2025-04-22 23:47:54,Group Assignment
21,Female,70,2025-04-22 23:25:54,2025-04-22 23:47:54,Group Assignment
21,Female,57,2025-04-22 23:25:54,2025-04-22 23:47:54,Group Assignment
21,Female,60,2025-04-22 23:25:54,2025-04-22 23:47:54,Group Assignment
21,Female,76,2025-04-22 23:29:54,2025-04-22 23:38:54,Group Assignment
21,Female,99,2025-04-22 23:29:54,2025-04-22 23:38:54,Group Assignment
21,Female,70,2025-04-22 23:29:54,2025-04-22 23:38:54,Group Assignment
21,Female,57,2025-04-22 23:29:54,2025-04-22 23:38:54,Group Assignment
21,Female,60,2025-04-22 23:29:54,2025-04-22 23:38:54,Group Assignment
21,Female,76,2025-04-28 08:27:42,2025-04-28 08:48:42,Quiz
21,Female,99,2025-04-28 08:27:42,2025-04-28 08:48:42,Quiz
21,Female,70,2025-04-28 08:27:42,2025-04-28 08:48:42,Quiz
21,Female,57,2025-04-28 08:27:42,2025-04-28 08:48:42,Quiz
21,Female,60,2025-04-28 08:27:42,2025-04-28 08:48:42,Quiz
21,Female,76,2025-04-19 13:32:10,2025-04-19 13:52:10,Forum
21,Female,99,2025-04-19 13:32:10,2025-04-19 13:52:10,Forum
21,Female,70,2025-04-19 13:32:10,2025-04-19 13:52:10,Forum
21,Female,57,2025-04-19 13:32:10,2025-04-19 13:52:10,Forum
21,Female,60,2025-04-19 13:32:10,2025-04-19 13:52:10,Forum
21,Female,76,2025-04-28 16:04:13,2025-04-28 16:19:13,Group Assignment
21,Female,99,2025-04-28 16:04:13,2025-04-28 16:19:13,Group Assignment
21,Female,70,2025-04-28 16:04:13,2025-04-28 16:19:13,Group Assignment
21,Female,57,2025-04-28 16:04:13,2025-04-28 16:19:13,Group Assignment
21,Female,60,2025-04-28 16:04:13,2025-04-28 16:19:13,Group Assignment
21,Female,76,2025-04-28 16:01:13,2025-04-28 16:29:13,Group Assignment
21,Female,99,2025-04-28 16:01:13,2025-04-28 16:29:13,Group Assignment
21,Female,70,2025-04-28 16:01:13,2025-04-28 16:29:13,Group Assignment
21,Female,57,2025-04-28 16:01:13,2025-04-28 16:29:13,Group Assignment
21,Female,60,2025-04-28 16:01:13,2025-04-28 16:29:13,Group Assignment
21,Female,76,2025-04-28 16:07:13,2025-04-28 16:19:13,Group Assignment
21,Female,99,2025-04-28 16:07:13,2025-04-28 16:19:13,Group Assignment
21,Female,70,2025-04-28 16:07:13,2025-04-28 16:19:13,Group Assignment
21,Female,57,2025-04-28 16:07:13,2025-04-28 16:19:13,Group Assignment
21,Female,60,2025-04-28 16:07:13,2025-04-28 16:19:13,Group Assignment
21,Female,76,2025-05-05 08:35:09,2025-05-05 09:00:09,Group Assignment
21,Female,99,2025-05-05 08:35:09,2025-05-05 09:00:09,Group Assignment
21,Female,70,2025-05-05 08:35:09,2025-05-05 09:00:09,Group Assignment
21,Female,57,2025-05-05 08:35:09,2025-05-05 09:00:09,Group Assignment
21,Female,60,2025-05-05 08:35:09,2025-05-05 09:00:09,Group Assignment
21,Female,76,2025-05-05 08:33:09,2025-05-05 08:59:09,Group Assignment
21,Female,99,2025-05-05 08:33:09,2025-05-05 08:59:09,Group Assignment
21,Female,70,2025-05-05 08:33:09,2025-05-05 08:59:09,Group Assignment
21,Female,57,2025-05-05 08:33:09,2025-05-05 08:59:09,Group Assignment
21,Female,60,2025-05-05 08:33:09,2025-05-05 08:59:09,Group Assignment
21,Female,76,2025-04-20 04:32:10,2025-04-20 04:41:10,Forum
21,Female,99,2025-04-20 04:32:10,2025-04-20 04:41:10,Forum
21,Female,70,2025-04-20 04:32:10,2025-04-20 04:41:10,Forum
21,Female,57,2025-04-20 04:32:10,2025-04-20 04:41:10,Forum
21,Female,60,2025-04-20 04:32:10,2025-04-20 04:41:10,Forum
21,Female,76,2025-04-20 04:30:10,2025-04-20 04:57:10,Forum
21,Female,99,2025-04-20 04:30:10,2025-04-20 04:57:10,Forum
21,Female,70,2025-04-20 04:30:10,2025-04-20 04:57:10,Forum
21,Female,57,2025-04-20 04:30:10,2025-04-20 04:57:10,Forum
21,Female,60,2025-04-20 04:30:10,2025-04-20 04:57:10,Forum
21,Female,76,2025-04-29 22:30:53,2025-04-29 22:35:53,Individual Assignment
21,Female,99,2025-04-29 22:30:53,2025-04-29 22:35:53,Individual Assignment
21,Female,70,2025-04-29 22:30:53,2025-04-29 22:35:53,Individual Assignment
21,Female,57,2025-04-29 22:30:53,2025-04-29 22:35:53,Individual Assignment
21,Female,60,2025-04-29 22:30:53,2025-04-29 22:35:53,Individual Assignment
21,Female,76,2025-04-29 22:39:53,2025-04-29 22:49:53,Individual Assignment
21,Female,99,2025-04-29 22:39:53,2025-04-29 22:49:53,Individual Assignment
21,Female,70,2025-04-29 22:39:53,2025-04-29 22:49:53,Individual Assignment
21,Female,57,2025-04-29 22:39:53,2025-04-29 22:49:53,Individual Assignment
21,Female,60,2025-04-29 22:39:53,2025-04-29 22:49:53,Individual Assignment
21,Female,76,2025-04-29 22:35:53,2025-04-29 23:02:53,Individual Assignment
21,Female,99,2025-04-29 22:35:53,2025-04-29 23:02:53,Individual Assignment
21,Female,70,2025-04-29 22:35:53,2025-04-29 23:02:53,Individual Assignment
21,Female,57,2025-04-29 22:35:53,2025-04-29 23:02:53,Individual Assignment
21,Female,60,2025-04-29 22:35:53,2025-04-29 23:02:53,Individual Assignment
21,Female,76,2025-05-03 19:33:46,2025-05-03 20:01:46,Group Assignment
21,Female,99,2025-05-03 19:33:46,2025-05-03 20:01:46,Group Assignment
21,Female,70,2025-05-03 19:33:46,2025-05-03 20:01:46,Group Assignment
21,Female,57,2025-05-03 19:33:46,2025-05-03 20:01:46,Group Assignment
21,Female,60,2025-05-03 19:33:46,2025-05-03 20:01:46,Group Assignment
21,Female,76,2025-05-09 09:07:39,2025-05-09 09:22:39,Forum
21,Female,99,2025-05-09 09:07:39,2025-05-09 09:22:39,Forum
21,Female,70,2025-05-09 09:07:39,2025-05-09 09:22:39,Forum
21,Female,57,2025-05-09 09:07:39,2025-05-09 09:22:39,Forum
21,Female,60,2025-05-09 09:07:39,2025-05-09 09:22:39,Forum
21,Female,76,2025-05-05 17:50:06,2025-05-05 18:01:06,Individual Assignment
21,Female,99,2025-05-05 17:50:06,2025-05-05 18:01:06,Individual Assignment
21,Female,70,2025-05-05 17:50:06,2025-05-05 18:01:06,Individual Assignment
21,Female,57,2025-05-05 17:50:06,2025-05-05 18:01:06,Individual Assignment
21,Female,60,2025-05-05 17:50:06,2025-05-05 18:01:06,Individual Assignment
21,Female,76,2025-05-05 17:51:06,2025-05-05 17:57:06,Individual Assignment
21,Female,99,2025-05-05 17:51:06,2025-05-05 17:57:06,Individual Assignment
21,Female,70,2025-05-05 17:51:06,2025-05-05 17:57:06,Individual Assignment
21,Female,57,2025-05-05 17:51:06,2025-05-05 17:57:06,Individual Assignment
21,Female,60,2025-05-05 17:51:06,2025-05-05 17:57:06,Individual Assignment
21,Female,76,2025-04-24 12:11:04,2025-04-24 12:17:04,Group Assignment
21,Female,99,2025-04-24 12:11:04,2025-04-24 12:17:04,Group Assignment
21,Female,70,2025-04-24 12:11:04,2025-04-24 12:17:04,Group Assignment
21,Female,57,2025-04-24 12:11:04,2025-04-24 12:17:04,Group Assignment
21,Female,60,2025-04-24 12:11:04,2025-04-24 12:17:04,Group Assignment
21,Female,76,2025-04-24 12:13:04,2025-04-24 12:37:04,Group Assignment
21,Female,99,2025-04-24 12:13:04,2025-04-24 12:37:04,Group Assignment
21,Female,70,2025-04-24 12:13:04,2025-04-24 12:37:04,Group Assignment
21,Female,57,2025-04-24 12:13:04,2025-04-24 12:37:04,Group Assignment
21,Female,60,2025-04-24 12:13:04,2025-04-24 12:37:04,Group Assignment
21,Female,76,2025-04-24 12:05:04,2025-04-24 12:31:04,Group Assignment
21,Female,99,2025-04-24 12:05:04,2025-04-24 12:31:04,Group Assignment
21,Female,70,2025-04-24 12:05:04,2025-04-24 12:31:04,Group Assignment
21,Female,57,2025-04-24 12:05:04,2025-04-24 12:31:04,Group Assignment
21,Female,60,2025-04-24 12:05:04,2025-04-24 12:31:04,Group Assignment
21,Female,76,2025-05-02 11:51:07,2025-05-02 12:17:07,Group Assignment
21,Female,99,2025-05-02 11:51:07,2025-05-02 12:17:07,Group Assignment
21,Female,70,2025-05-02 11:51:07,2025-05-02 12:17:07,Group Assignment
21,Female,57,2025-05-02 11:51:07,2025-05-02 12:17:07,Group Assignment
21,Female,60,2025-05-02 11:51:07,2025-05-02 12:17:07,Group Assignment
21,Female,76,2025-04-25 16:47:07,2025-04-25 17:09:07,Individual Assignment
21,Female,99,2025-04-25 16:47:07,2025-04-25 17:09:07,Individual Assignment
21,Female,70,2025-04-25 16:47:07,2025-04-25 17:09:07,Individual Assignment
21,Female,57,2025-04-25 16:47:07,2025-04-25 17:09:07,Individual Assignment
21,Female,60,2025-04-25 16:47:07,2025-04-25 17:09:07,Individual Assignment
22,Male,98,2025-04-24 14:30:51,2025-04-24 14:42:51,Individual Assignment
22,Male,84,2025-04-24 14:30:51,2025-04-24 14:42:51,Individual Assignment
22,Male,83,2025-04-24 14:30:51,2025-04-24 14:42:51,Individual Assignment
22,Male,52,2025-04-24 14:30:51,2025-04-24 14:42:51,Individual Assignment
22,Male,87,2025-04-24 14:30:51,2025-04-24 14:42:51,Individual Assignment
22,Male,98,2025-05-04 00:25:00,2025-05-04 00:40:00,Individual Assignment
22,Male,84,2025-05-04 00:25:00,2025-05-04 00:40:00,Individual Assignment
22,Male,83,2025-05-04 00:25:00,2025-05-04 00:40:00,Individual Assignment
22,Male,52,2025-05-04 00:25:00,2025-05-04 00:40:00,Individual Assignment
22,Male,87,2025-05-04 00:25:00,2025-05-04 00:40:00,Individual Assignment
22,Male,98,2025-05-04 00:20:00,2025-05-04 00:40:00,Individual Assignment
22,Male,84,2025-05-04 00:20:00,2025-05-04 00:40:00,Individual Assignment
22,Male,83,2025-05-04 00:20:00,2025-05-04 00:40:00,Individual Assignment
22,Male,52,2025-05-04 00:20:00,2025-05-04 00:40:00,Individual Assignment
22,Male,87,2025-05-04 00:20:00,2025-05-04 00:40:00,Individual Assignment
22,Male,98,2025-04-22 23:26:54,2025-04-22 23:40:54,Group Assignment
22,Male,84,2025-04-22 23:26:54,2025-04-22 23:40:54,Group Assignment
22,Male,83,2025-04-22 23:26:54,2025-04-22 23:40:54,Group Assignment
22,Male,52,2025-04-22 23:26:54,2025-04-22 23:40:54,Group Assignment
22,Male,87,2025-04-22 23:26:54,2025-04-22 23:40:54,Group Assignment
22,Male,98,2025-04-22 23:25:54,2025-04-22 23:33:54,Group Assignment
22,Male,84,2025-04-22 23:25:54,2025-04-22 23:33:54,Group Assignment
22,Male,83,2025-04-22 23:25:54,2025-04-22 23:33:54,Group Assignment
22,Male,52,2025-04-22 23:25:54,2025-04-22 23:33:54,Group Assignment
22,Male,87,2025-04-22 23:25:54,2025-04-22 23:33:54,Group Assignment
22,Male,98,2025-04-22 23:35:54,2025-04-22 23:48:54,Group Assignment
22,Male,84,2025-04-22 23:35:54,2025-04-22 23:48:54,Group Assignment
22,Male,83,2025-04-22 23:35:54,2025-04-22 23:48:54,Group Assignment
22,Male,52,2025-04-22 23:35:54,2025-04-22 23:48:54,Group Assignment
22,Male,87,2025-04-22 23:35:54,2025-04-22 23:48:54,Group Assignment
22,Male,98,2025-04-28 08:33:42,2025-04-28 08:49:42,Quiz
22,Male,84,2025-04-28 08:33:42,2025-04-28 08:49:42,Quiz
22,Male,83,2025-04-28 08:33:42,2025-04-28 08:49:42,Quiz
22,Male,52,2025-04-28 08:33:42,2025-04-28 08:49:42,Quiz
22,Male,87,2025-04-28 08:33:42,2025-04-28 08:49:42,Quiz
22,Male,98,2025-04-28 08:28:42,2025-04-28 08:49:42,Quiz
22,Male,84,2025-04-28 08:28:42,2025-04-28 08:49:42,Quiz
22,Male,83,2025-04-28 08:28:42,2025-04-28 08:49:42,Quiz
22,Male,52,2025-04-28 08:28:42,2025-04-28 08:49:42,Quiz
22,Male,87,2025-04-28 08:28:42,2025-04-28 08:49:42,Quiz
22,Male,98,2025-04-19 13:36:10,2025-04-19 13:41:10,Forum
22,Male,84,2025-04-19 13:36:10,2025-04-19 13:41:10,Forum
22,Male,83,2025-04-19 13:36:10,2025-04-19 13:41:10,Forum
22,Male,52,2025-04-19 13:36:10,2025-04-19 13:41:10,Forum
22,Male,87,2025-04-19 13:36:10,2025-04-19 13:41:10,Forum
22,Male,98,2025-04-19 13:35:10,2025-04-19 13:54:10,Forum
22,Male,84,2025-04-19 13:35:10,2025-04-19 13:54:10,Forum
22,Male,83,2025-04-19 13:35:10,2025-04-19 13:54:10,Forum
22,Male,52,2025-04-19 13:35:10,2025-04-19 13:54:10,Forum
22,Male,87,2025-04-19 13:35:10,2025-04-19 13:54:10,Forum
22,Male,98,2025-04-19 13:34:10,2025-04-19 14:01:10,Forum
22,Male,84,2025-04-19 13:34:10,2025-04-19 14:01:10,Forum
22,Male,83,2025-04-19 13:34:10,2025-04-19 14:01:10,Forum
22,Male,52,2025-04-19 13:34:10,2025-04-19 14:01:10,Forum
22,Male,87,2025-04-19 13:34:10,2025-04-19 14:01:10,Forum
22,Male,98,2025-04-28 16:08:13,2025-04-28 16:33:13,Group Assignment
22,Male,84,2025-04-28 16:08:13,2025-04-28 16:33:13,Group Assignment
22,Male,83,2025-04-28 16:08:13,2025-04-28 16:33:13,Group Assignment
22,Male,52,2025-04-28 16:08:13,2025-04-28 16:33:13,Group Assignment
22,Male,87,2025-04-28 16:08:13,2025-04-28 16:33:13,Group Assignment
22,Male,98,2025-05-05 08:38:09,2025-05-05 08:49:09,Group Assignment
22,Male,84,2025-05-05 08:38:09,2025-05-05 08:49:09,Group Assignment
22,Male,83,2025-05-05 08:38:09,2025-05-05 08:49:09,Group Assignment
22,Male,52,2025-05-05 08:38:09,2025-05-05 08:49:09,Group Assignment
22,Male,87,2025-05-05 08:38:09,2025-05-05 08:49:09,Group Assignment
22,Male,98,2025-05-05 08:35:09,2025-05-05 09:03:09,Group Assignment
22,Male,84,2025-05-05 08:35:09,2025-05-05 09:03:09,Group Assignment
22,Male,83,2025-05-05 08:35:09,2025-05-05 09:03:09,Group Assignment
22,Male,52,2025-05-05 08:35:09,2025-05-05 09:03:09,Group Assignment
22,Male,87,2025-05-05 08:35:09,2025-05-05 09:03:09,Group Assignment
22,Male,98,2025-04-20 04:28:10,2025-04-20 04:38:10,Forum
22,Male,84,2025-04-20 04:28:10,2025-04-20 04:38:10,Forum
22,Male,83,2025-04-20 04:28:10,2025-04-20 04:38:10,Forum
22,Male,52,2025-04-20 04:28:10,2025-04-20 04:38:10,Forum
22,Male,87,2025-04-20 04:28:10,2025-04-20 04:38:10,Forum
22,Male,98,2025-04-20 04:24:10,2025-04-20 04:42:10,Forum
22,Male,84,2025-04-20 04:24:10,2025-04-20 04:42:10,Forum
22,Male,83,2025-04-20 04:24:10,2025-04-20 04:42:10,Forum
22,Male,52,2025-04-20 04:24:10,2025-04-20 04:42:10,Forum
22,Male,87,2025-04-20 04:24:10,2025-04-20 04:42:10,Forum
22,Male,98,2025-04-20 04:30:10,2025-04-20 04:36:10,Forum
22,Male,84,2025-04-20 04:30:10,2025-04-20 04:36:10,Forum
